YEAR,DATE,TIME,STREET1,ROAD_CLASS,DISTRICT,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,PASSENGER,SPEEDING,REDLIGHT,ALCOHOL,DISABILITY,DIVISION,Record_ID
2018,2018/08/09,50,HIGHWAY 2A  W,Expressway,Scarborough,43.784983,-79.164645,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Driver,55 to 59,None,True,False,True,False,False,False,False,False,False,False,D43,14848
2018,2018/09/20,1600,DUFFERIN ST,Major Arterial,North York,43.700686,-79.451724,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,90 to 94,Fatal,True,False,True,False,False,False,False,False,False,False,D13,14849
2018,2018/01/26,2055,TAPSCOTT RD,Minor Arterial,Scarborough,43.804679,-79.22578,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,35 to 39,Minor,False,False,True,False,False,True,True,False,True,False,D42,14850
2018,2018/02/28,2117,FINCH AVE W,Major Arterial,Etobicoke York,43.734969,-79.617831,Intersection,At Intersection,Traffic Signal,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,True,False,True,False,False,True,False,False,False,False,D23,14851
2017,2017/11/02,1100,SCARLETT RD,Major Arterial,Toronto and East York,43.665454,-79.499164,Intersection,At Intersection,Yield Sign,Clear,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,50 to 54,None,False,False,True,False,False,False,False,False,False,False,D11,14852
2018,2018/04/21,1,HIGHWAY 2A  E,Expressway,Scarborough,43.785132,-79.164089,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Passenger,70 to 74,Major,False,False,True,False,False,True,True,False,False,False,D43,14853
2018,2018/05/29,934,STEELES AVE E,Major Arterial,Scarborough,43.823569,-79.307048,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Fatal,Other,Driver,45 to 49,None,False,False,False,False,False,True,False,False,False,False,D42,14854
2018,2018/08/09,50,HIGHWAY 2A  W,Expressway,Scarborough,43.784983,-79.164645,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Driver,20 to 24,None,True,False,True,False,False,False,False,False,False,False,D43,14855
2018,2018/09/20,1600,DUFFERIN ST,Major Arterial,North York,43.700686,-79.451724,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,55 to 59,None,True,False,True,False,False,False,False,False,False,False,D13,14856
2018,2018/01/26,2055,TAPSCOTT RD,Minor Arterial,Scarborough,43.804679,-79.22578,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,55 to 59,Minimal,False,False,True,False,False,True,True,False,True,False,D42,14857
2017,2017/11/02,1100,SCARLETT RD,Major Arterial,Toronto and East York,43.665454,-79.499164,Intersection,At Intersection,Yield Sign,Clear,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,30 to 34,Major,False,False,True,False,False,False,False,False,False,False,D11,14858
2018,2018/04/21,1,HIGHWAY 2A  E,Expressway,Scarborough,43.785132,-79.164089,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,70 to 74,None,False,False,True,False,False,True,True,False,False,False,D43,14859
2018,2018/05/29,1700,QUEENS QUAY E,Minor Arterial,Toronto and East York,43.645056,-79.365421,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,False,True,True,False,False,False,False,False,False,False,D51,14860
2018,2018/08/09,50,HIGHWAY 2A  W,Expressway,Scarborough,43.784983,-79.164645,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,True,False,True,False,False,False,False,False,False,False,D43,14861
2018,2018/01/27,116,EGLINTON AVE E,Major Arterial,North York,43.72465,-79.302608,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Truck Driver,45 to 49,None,False,False,True,False,True,False,False,False,False,False,D41,14862
2018,2018/09/21,1600,NUTHATCH LANE,Laneway,Toronto and East York,43.663325,-79.369693,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,35 to 39,None,True,False,True,False,False,False,False,False,False,False,D51,14863
2018,2018/02/28,2117,FINCH AVE W,Major Arterial,Etobicoke York,43.734969,-79.617831,Intersection,At Intersection,Traffic Signal,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,True,False,True,False,False,True,False,False,False,False,D23,14864
2018,2018/05/29,1700,QUEENS QUAY E,Minor Arterial,Toronto and East York,43.645056,-79.365421,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,Major,False,True,True,False,False,False,False,False,False,False,D51,14865
2017,2017/11/02,2215,1172 QUEEN ST W,Major Arterial,Toronto and East York,43.642802,-79.425449,Mid-Block,Non Intersection,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,True,False,False,False,False,False,False,False,False,False,D14,14866
2018,2018/01/27,116,EGLINTON AVE E,Major Arterial,North York,43.72465,-79.302608,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,Major,False,False,True,False,True,False,False,False,False,False,D41,14867
2018,2018/08/09,1415,REXDALE BLVD,Major Arterial,Etobicoke York,43.713248,-79.559642,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,None,False,False,True,False,False,False,False,False,False,False,D23,14868
2018,2018/09/21,1600,NUTHATCH LANE,Laneway,Toronto and East York,43.663325,-79.369693,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,True,False,True,False,False,False,False,False,False,False,D51,14869
2018,2018/03/02,649,DON VALLEY PARKWAY  S,Expressway,North York,43.737506,-79.332217,Mid-Block,Non Intersection,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Rear End,Passenger,50 to 54,None,False,False,True,False,False,True,False,False,False,False,D33,14870
2018,2018/05/30,329,MARTIN GROVE RD,Major Arterial,Etobicoke York,43.705172,-79.577121,Intersection,At Intersection,Traffic Signal,Other,Dark,Other,Fatal,Turning Movement,Truck Driver,50 to 54,None,False,False,False,True,True,False,True,False,False,False,D23,14871
2017,2017/11/02,2215,1172 QUEEN ST W,Major Arterial,Toronto and East York,43.642802,-79.425449,Mid-Block,Non Intersection,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,True,False,False,False,False,False,False,False,False,False,D14,14872
2018,2018/01/28,140,BATHURST ST,Major Arterial,Toronto and East York,43.703265,-79.425868,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,True,False,True,False,False,False,False,False,False,False,D53,14873
2018,2018/01/28,140,BATHURST ST,Major Arterial,Toronto and East York,43.703265,-79.425868,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,True,False,True,False,False,False,False,False,False,False,D53,14874
2018,2018/04/21,1,HIGHWAY 2A  E,Expressway,Scarborough,43.785132,-79.164089,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,20 to 24,Minimal,False,False,True,False,False,True,True,False,False,False,D43,14875
2018,2018/08/09,1415,REXDALE BLVD,Major Arterial,Etobicoke York,43.713248,-79.559642,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,70 to 74,Major,False,False,True,False,False,False,False,False,False,False,D23,14876
2018,2018/09/21,1723,WOODBINE TRACK ACCESS,Local,Etobicoke York,43.717654,-79.603442,Mid-Block,Non Intersection,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Turning Movement,Driver,40 to 44,None,False,False,True,False,True,True,False,False,False,False,D23,14877
2018,2018/02/02,943,FINCH AVE W,Major Arterial,Etobicoke York,43.747714,-79.562267,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,True,False,True,False,False,False,False,False,False,False,D31,14878
2018,2018/04/21,2341,SEWELLS RD,Minor Arterial,Scarborough,43.814105,-79.213535,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Driver,25 to 29,Fatal,False,False,True,False,False,False,True,False,False,False,D42,14879
2018,2018/03/02,649,DON VALLEY PARKWAY  S,Expressway,North York,43.737506,-79.332217,Mid-Block,Non Intersection,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,50 to 54,None,False,False,True,False,False,True,False,False,False,False,D33,14880
2018,2018/05/30,329,MARTIN GROVE RD,Major Arterial,Etobicoke York,43.705172,-79.577121,Intersection,At Intersection,Traffic Signal,Other,Dark,Other,Fatal,Turning Movement,Motorcycle Driver,20 to 24,Fatal,False,False,False,True,True,False,True,False,False,False,D23,14881
2017,2017/11/03,649,DUFFERIN ST,Major Arterial,North York,43.787211,-79.470042,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,True,False,True,False,False,False,False,False,False,False,D32,14882
2018,2018/03/02,649,DON VALLEY PARKWAY  S,Expressway,North York,43.737506,-79.332217,Mid-Block,Non Intersection,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,30 to 34,None,False,False,True,False,False,True,False,False,False,False,D33,14883
2018,2018/08/10,1038,KINGSTON RD,Major Arterial,Toronto and East York,43.678813,-79.297984,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,None,True,False,True,False,False,False,False,False,False,False,D55,14884
2018,2018/09/21,1723,WOODBINE TRACK ACCESS,Local,Etobicoke York,43.717654,-79.603442,Mid-Block,Non Intersection,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Turning Movement,Truck Driver,50 to 54,Minimal,False,False,True,False,True,True,False,False,False,False,D23,14885
2018,2018/05/30,2103,WOODBINE AVE,Major Arterial,Toronto and East York,43.683352,-79.311801,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,Major,False,True,True,False,False,False,False,False,False,False,D55,14886
2018,2018/02/02,943,FINCH AVE W,Major Arterial,Etobicoke York,43.747714,-79.562267,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,50 to 54,None,True,False,True,False,False,False,False,False,False,False,D31,14887
2018,2018/04/22,1706,1854 KEELE ST,Major Arterial,North York,43.689555,-79.474803,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,True,False,False,True,False,False,True,False,False,False,D12,14888
2017,2017/11/03,649,DUFFERIN ST,Major Arterial,North York,43.787211,-79.470042,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,True,False,True,False,False,False,False,False,False,False,D32,14889
2018,2018/03/02,649,DON VALLEY PARKWAY  S,Expressway,North York,43.737506,-79.332217,Mid-Block,Non Intersection,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,50 to 54,Major,False,False,True,False,False,True,False,False,False,False,D33,14890
2018,2018/09/21,1723,WOODBINE TRACK ACCESS,Local,Etobicoke York,43.717654,-79.603442,Mid-Block,Non Intersection,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Turning Movement,Passenger,40 to 44,None,False,False,True,False,True,True,False,False,False,False,D23,14891
2018,2018/08/10,1038,KINGSTON RD,Major Arterial,Toronto and East York,43.678813,-79.297984,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,True,False,True,False,False,False,False,False,False,False,D55,14892
2018,2018/02/03,403,PARLIAMENT ST,Minor Arterial,Toronto and East York,43.664225,-79.367954,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,True,False,True,False,False,False,False,False,False,False,D51,14893
2017,2017/11/03,725,FINCH AVENUE W,Major Arterial,Etobicoke York,43.741091,-79.589198,Mid-Block,Non Intersection,No Control,Clear,"Dawn, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,True,False,True,False,False,False,False,False,False,False,D23,14894
2018,2018/03/02,649,DON VALLEY PARKWAY  S,Expressway,North York,43.737506,-79.332217,Mid-Block,Non Intersection,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,40 to 44,None,False,False,True,False,False,True,False,False,False,False,D33,14895
2018,2018/09/21,1723,WOODBINE TRACK ACCESS,Local,Etobicoke York,43.717654,-79.603442,Mid-Block,Non Intersection,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Turning Movement,Passenger,65 to 69,Major,False,False,True,False,True,True,False,False,False,False,D23,14896
2018,2018/04/22,1706,1854 KEELE ST,Major Arterial,North York,43.689555,-79.474803,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Motorcycle Driver,unknown,None,True,False,False,True,False,False,True,False,False,False,D12,14897
2018,2018/02/03,403,PARLIAMENT ST,Minor Arterial,Toronto and East York,43.664225,-79.367954,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,None,True,False,True,False,False,False,False,False,False,False,D51,14898
2018,2018/05/30,2103,WOODBINE AVE,Major Arterial,Toronto and East York,43.683352,-79.311801,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,30 to 34,None,False,True,True,False,False,False,False,False,False,False,D55,14899
2017,2017/11/03,725,FINCH AVENUE W,Major Arterial,Etobicoke York,43.741091,-79.589198,Mid-Block,Non Intersection,No Control,Clear,"Dawn, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,True,False,True,False,False,False,False,False,False,False,D23,14900
2018,2018/03/02,1435,2083 LAWRENCE AVE W,Major Arterial,Etobicoke York,43.699755,-79.517535,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,True,False,True,False,False,False,False,False,False,False,D12,14901
2018,2018/08/10,2055,BELLAMY RD N,Minor Arterial,Scarborough,43.767378,-79.239131,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Motorcycle Driver,70 to 74,Fatal,False,False,True,True,False,False,False,True,False,False,D43,14902
2018,2018/09/21,1723,WOODBINE TRACK ACCESS,Local,Etobicoke York,43.717654,-79.603442,Mid-Block,Non Intersection,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Turning Movement,Passenger,30 to 34,Minor,False,False,True,False,True,True,False,False,False,False,D23,14903
2018,2018/08/10,2055,BELLAMY RD N,Minor Arterial,Scarborough,43.767378,-79.239131,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Driver,30 to 34,None,False,False,True,True,False,False,False,True,False,False,D43,14904
2018,2018/04/23,20,FINCH AVE W,Major Arterial,Etobicoke York,43.753218,-79.53622,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Driver,15 to 19,Minor,False,False,True,False,False,False,True,True,False,False,D31,14905
2018,2018/02/03,1525,8 HERTFORD AVE,Local,Etobicoke York,43.6887,-79.477329,Mid-Block,Non Intersection,No Control,Clear,"Daylight, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Other,unknown,None,False,True,False,False,False,False,False,False,False,False,D12,14906
2018,2018/05/31,755,BLOOR ST W,Major Arterial,Etobicoke York,43.648242,-79.485713,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Truck Driver,20 to 24,None,True,False,False,False,True,False,False,False,False,False,D11,14907
2017,2017/11/03,1202,PROGRESS AVE,Major Arterial,Scarborough,43.772895,-79.272945,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,True,False,True,False,False,False,False,False,False,False,D41,14908
2018,2018/03/02,1435,2083 LAWRENCE AVE W,Major Arterial,Etobicoke York,43.699755,-79.517535,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,True,False,True,False,False,False,False,False,False,False,D12,14909
2018,2018/04/23,20,FINCH AVE W,Major Arterial,Etobicoke York,43.753218,-79.53622,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Angle,Driver,55 to 59,None,False,False,True,False,False,False,True,True,False,False,D31,14910
2018,2018/08/11,1420,EGLINTON AVE W,Major Arterial,Etobicoke York,43.68389,-79.511417,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,Minor,True,False,True,False,False,True,False,False,False,False,D22,14911
2018,2018/09/21,1723,WOODBINE TRACK ACCESS,Local,Etobicoke York,43.717654,-79.603442,Mid-Block,Non Intersection,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Turning Movement,Passenger,30 to 34,Minimal,False,False,True,False,True,True,False,False,False,False,D23,14912
2018,2018/02/03,1525,8 HERTFORD AVE,Local,Etobicoke York,43.6887,-79.477329,Mid-Block,Non Intersection,No Control,Clear,"Daylight, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,15 to 19,Major,False,True,False,False,False,False,False,False,False,False,D12,14913
2018,2018/05/31,755,BLOOR ST W,Major Arterial,Etobicoke York,43.648242,-79.485713,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,True,False,False,False,True,False,False,False,False,False,D11,14914
