YEAR,DATE,TIME,STREET1,ROAD_CLASS,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,PASSENGER,SPEEDING,REDLIGHT,ALCOHOL,DISABILITY,Record_ID,division_id,district_id
2020,2020/06/18,958,WOODBINE AVE,Major Arterial,43.67639,-79.308925,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,True,False,True,False,False,False,False,False,False,False,16253,div7,district1
2021,2021/01/29,2235,GREENWOOD AVE,Minor Arterial,43.679991,-79.331775,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Approaching,Driver,45 to 49,Minor,False,False,True,False,False,True,False,False,False,False,16263,div7,district1
2021,2021/01/29,2235,GREENWOOD AVE,Minor Arterial,43.679991,-79.331775,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Approaching,Driver,30 to 34,Minor,False,False,True,False,False,True,False,False,False,False,16271,div7,district1
2021,2021/01/29,2235,GREENWOOD AVE,Minor Arterial,43.679991,-79.331775,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Approaching,Passenger,25 to 29,Major,False,False,True,False,False,True,False,False,False,False,16278,div7,district1
2021,2021/01/29,2235,GREENWOOD AVE,Minor Arterial,43.679991,-79.331775,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Approaching,Passenger,25 to 29,Minor,False,False,True,False,False,True,False,False,False,False,16284,div7,district1
2019,2019/12/28,215,O CONNOR DR,Major Arterial,43.694651,-79.343074,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,None,True,False,True,False,False,False,False,False,False,False,16314,div7,district1
2019,2019/12/28,215,O CONNOR DR,Major Arterial,43.694651,-79.343074,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,True,False,True,False,False,False,False,False,False,False,16321,div7,district1
2021,2021/01/15,1150,EASTERN AVE,Minor Arterial,43.660819,-79.330257,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Truck Driver,60 to 64,Major,False,False,True,False,False,False,False,False,False,True,16424,div7,district1
2021,2021/01/20,1157,WOODBINE AVE,Major Arterial,43.700083,-79.318996,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,False,True,True,False,False,False,False,False,False,False,16431,div7,district1
2021,2021/01/20,1157,WOODBINE AVE,Major Arterial,43.700083,-79.318996,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,Major,False,True,True,False,False,False,False,False,False,False,16432,div7,district1
2020,2020/07/03,1703,BROADVIEW AVE,Minor Arterial,43.685908,-79.356258,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,None,False,False,True,True,False,True,False,False,False,False,16480,div7,district1
2020,2020/07/03,1703,BROADVIEW AVE,Minor Arterial,43.685908,-79.356258,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,20 to 24,Major,False,False,True,True,False,True,False,False,False,False,16486,div7,district1
2020,2020/07/03,1703,BROADVIEW AVE,Minor Arterial,43.685908,-79.356258,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,25 to 29,None,False,False,True,True,False,True,False,False,False,False,16492,div7,district1
2020,2020/07/03,1703,BROADVIEW AVE,Minor Arterial,43.685908,-79.356258,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,5 to 9,None,False,False,True,True,False,True,False,False,False,False,16499,div7,district1
2019,2019/10/15,2216,GERRARD ST E,Minor Arterial,43.675856,-79.318065,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,55 to 59,None,False,True,True,False,False,False,False,False,False,False,16507,div7,district1
2019,2019/10/15,2216,GERRARD ST E,Minor Arterial,43.675856,-79.318065,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,False,True,True,False,False,False,False,False,False,False,16515,div7,district1
2019,2019/10/16,2251,DANFORTH AVE,Major Arterial,43.678198,-79.34827,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,25 to 29,Major,False,False,True,True,False,False,True,False,False,False,16522,div7,district1
2019,2019/10/16,2251,DANFORTH AVE,Major Arterial,43.678198,-79.34827,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,None,False,False,True,True,False,False,True,False,False,False,16529,div7,district1
2020,2020/01/10,1721,CRUIKSHANK AVE,Collector,43.680693,-79.348178,Intersection,At Intersection,Stop Sign,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,True,False,True,False,False,False,False,False,False,False,16575,div7,district1
2020,2020/08/25,2148,F G GARDINER XY  E,Expressway,43.653227,-79.341464,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Motorcycle Driver,40 to 44,Major,False,False,True,True,False,False,True,False,False,False,16582,div7,district1
2020,2020/01/10,1721,CRUIKSHANK AVE,Collector,43.680693,-79.348178,Intersection,At Intersection,Stop Sign,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,True,False,True,False,False,False,False,False,False,False,16583,div7,district1
2020,2020/08/25,2148,F G GARDINER XY  E,Expressway,43.653227,-79.341464,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,30 to 34,None,False,False,True,True,False,False,True,False,False,False,16590,div7,district1
2021,2021/03/11,1440,PLAXTON  DR,Major Arterial,43.707598,-79.302608,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,True,False,True,False,False,False,False,False,False,False,16646,div7,district1
2021,2021/03/11,1440,PLAXTON  DR,Major Arterial,43.707598,-79.302608,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,True,False,True,False,False,False,False,False,False,False,16653,div7,district1
2021,2021/03/12,1912,PAPE AVE,Major Arterial,43.690329,-79.349132,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,True,False,True,False,False,False,True,False,False,False,16660,div7,district1
2021,2021/03/12,1912,PAPE AVE,Major Arterial,43.690329,-79.349132,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,Major,True,False,True,False,False,False,True,False,False,False,16661,div7,district1
2020,2020/09/02,230,67 POTTERY RD,Minor Arterial,43.68669,-79.360172,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,SMV Other,Driver,40 to 44,Major,False,False,True,False,False,False,False,False,False,False,16662,div7,district1
2021,2021/03/12,1912,PAPE AVE,Major Arterial,43.690329,-79.349132,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,True,False,True,False,False,False,True,False,False,False,16669,div7,district1
2020,2020/05/19,920,QUEEN ST E,Minor Arterial,43.660987,-79.340053,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,45 to 49,Major,False,False,True,False,False,False,False,False,False,True,16800,div7,district1
2020,2020/05/19,920,QUEEN ST E,Minor Arterial,43.660987,-79.340053,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,None,False,False,True,False,False,False,False,False,False,True,16808,div7,district1
2019,2019/11/01,1941,GERRARD ST E,Minor Arterial,43.669177,-79.335567,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,40 to 44,Major,False,True,True,False,False,True,False,False,False,False,16819,div7,district1
2019,2019/11/01,1941,GERRARD ST E,Minor Arterial,43.669177,-79.335567,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,False,True,True,False,False,True,False,False,False,False,16827,div7,district1
2019,2019/12/09,1732,DANFORTH AVE,Major Arterial,43.677722,-79.350711,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,True,False,True,False,False,True,False,False,False,False,16829,div7,district1
2019,2019/11/01,1941,GERRARD ST E,Minor Arterial,43.669177,-79.335567,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Passenger,60 to 64,None,False,True,True,False,False,True,False,False,False,False,16835,div7,district1
2019,2019/12/09,1732,DANFORTH AVE,Major Arterial,43.677722,-79.350711,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,True,False,True,False,False,True,False,False,False,False,16841,div7,district1
2019,2019/11/01,1941,GERRARD ST E,Minor Arterial,43.669177,-79.335567,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Passenger,20 to 24,None,False,True,True,False,False,True,False,False,False,False,16843,div7,district1
2019,2019/12/09,1732,DANFORTH AVE,Major Arterial,43.677722,-79.350711,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Passenger,20 to 24,None,True,False,True,False,False,True,False,False,False,False,16849,div7,district1
2019,2019/12/09,1732,DANFORTH AVE,Major Arterial,43.677722,-79.350711,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Passenger,25 to 29,None,True,False,True,False,False,True,False,False,False,False,16855,div7,district1
2020,2020/09/14,1722,LAKE SHORE BLVD E,Major Arterial,43.659163,-79.32841,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,None,True,False,True,False,False,False,False,False,False,False,16871,div7,district1
2020,2020/09/14,1722,LAKE SHORE BLVD E,Major Arterial,43.659163,-79.32841,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,unknown,Major,True,False,True,False,False,False,False,False,False,False,16885,div7,district1
2020,2020/09/16,2230,POTTERY RD,Minor Arterial,43.686358,-79.358859,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,25 to 29,Major,False,False,False,True,False,False,True,False,False,False,16893,div7,district1
2020,2020/09/17,2000,QUEEN ST E,Major Arterial,43.658259,-79.352199,Intersection,At Intersection,Pedestrian Crossover,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,True,False,True,False,False,False,False,False,False,False,16916,div7,district1
2020,2020/01/31,1014,DANFORTH AVE,Major Arterial,43.678881,-79.344806,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,True,False,True,False,False,True,False,False,False,False,16918,div7,district1
2020,2020/01/31,1014,DANFORTH AVE,Major Arterial,43.678881,-79.344806,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,40 to 44,None,True,False,True,False,False,True,False,False,False,False,16919,div7,district1
2020,2020/09/17,2000,QUEEN ST E,Major Arterial,43.658259,-79.352199,Intersection,At Intersection,Pedestrian Crossover,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,True,False,True,False,False,False,False,False,False,False,16923,div7,district1
2020,2020/01/31,1014,DANFORTH AVE,Major Arterial,43.678881,-79.344806,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,65 to 69,None,True,False,True,False,False,True,False,False,False,False,16928,div7,district1
2020,2020/01/31,1014,DANFORTH AVE,Major Arterial,43.678881,-79.344806,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,0 to 4,None,True,False,True,False,False,True,False,False,False,False,16930,div7,district1
2020,2020/01/31,1014,DANFORTH AVE,Major Arterial,43.678881,-79.344806,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,85 to 89,Major,True,False,True,False,False,True,False,False,False,False,16937,div7,district1
2021,2021/07/25,1922,52 HOLLAND AVE,Local,43.715724,-79.299365,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,45 to 49,None,False,False,True,False,False,False,False,False,False,False,17017,div7,district1
2022,2022/08/05,2231,QUEEN ST E,Minor Arterial,43.667025,-79.313525,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,True,False,True,False,False,False,False,False,False,False,17062,div7,district1
2022,2022/08/05,2231,QUEEN ST E,Minor Arterial,43.667025,-79.313525,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,True,False,True,False,False,False,False,False,False,False,17063,div7,district1
2021,2021/07/25,1922,52 HOLLAND AVE,Local,43.715724,-79.299365,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,60 to 64,Major,False,False,True,False,False,False,False,False,False,False,17116,div7,district1
2021,2021/10/19,2136,O CONNOR DR,Major Arterial,43.693316,-79.349239,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Driver,80 to 84,None,True,False,True,False,False,False,False,False,False,False,17194,div7,district1
2021,2021/10/19,2136,O CONNOR DR,Major Arterial,43.693316,-79.349239,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Driver,40 to 44,None,True,False,True,False,False,False,False,False,False,False,17195,div7,district1
2021,2021/10/19,2136,O CONNOR DR,Major Arterial,43.693316,-79.349239,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,True,False,True,False,False,False,False,False,False,False,17196,div7,district1
2021,2021/08/13,200,GARDIER XWY,Major Arterial,43.650992,-79.346561,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,25 to 29,Major,False,False,False,True,False,False,False,False,False,False,17256,div7,district1
2021,2021/08/15,550,106 BEECH AVE,Major Arterial,43.673556,-79.287952,Mid-Block,At/Near Private Drive,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,25 to 29,None,False,True,True,False,False,False,False,False,False,False,17261,div7,district1
2021,2021/08/15,550,106 BEECH AVE,Major Arterial,43.673556,-79.287952,Mid-Block,At/Near Private Drive,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,Major,False,True,True,False,False,False,False,False,False,False,17262,div7,district1
2021,2021/08/31,1553,723 PAPE AVE,Major Arterial,43.679221,-79.344951,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,30 to 34,None,False,True,True,False,False,False,False,False,False,False,17314,div7,district1
2021,2021/08/31,1553,723 PAPE AVE,Major Arterial,43.679221,-79.344951,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,40 to 44,Major,False,True,True,False,False,False,False,False,False,False,17315,div7,district1
2021,2021/09/01,1124,COXWELL AVE,Minor Arterial,43.67525,-79.320316,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Other,Passenger,85 to 89,Fatal,False,False,False,False,False,True,False,False,False,False,17316,div7,district1
2021,2021/09/01,1124,COXWELL AVE,Minor Arterial,43.67525,-79.320316,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Other,Driver,60 to 64,None,False,False,False,False,False,True,False,False,False,False,17317,div7,district1
2021,2021/09/02,1117,LAKE SHORE BLVD E,Major Arterial,43.659159,-79.328403,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,75 to 79,None,False,True,True,False,False,False,False,False,False,False,17318,div7,district1
2021,2021/09/02,1117,LAKE SHORE BLVD E,Major Arterial,43.659159,-79.328403,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,False,True,True,False,False,False,False,False,False,False,17319,div7,district1
2021,2021/05/30,1610,LAING ST,Minor Arterial,43.663836,-79.327312,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,None,False,False,True,True,False,True,False,False,False,False,17382,div7,district1
